Order ID,Customer Name,Category,Sub Category,Cities,Order Date,Region,Sales,Discount,Profit,States,Postal Code
OD16496,Komal,"Eggs, Meat & Fish",Mutton,Chicago,01/29/2019,South,2388.76,0.12,430.92,Tennessee,TN
OD16497,Vidya,Food Grains,Rice,Chicago,02/19/2020,Midwest,881.18,0.27,813.61,Michigan,MI
OD16498,Yusuf,Beverages,Soft Drinks,Seattle,02/07/2019,South,1330.69,0.25,752.18,Maryland,MD
OD16499,Rumaiza,"Eggs, Meat & Fish",Eggs,Chicago,04/18/2020,South,1095.03,0.24,1119.61,Iowa,IA
OD16500,Sharon,Snacks,Noodles,San Jose,02/18/2019,South,2447.09,0.32,719.04,New Jersey,NJ
OD16501,Ramesh,Bakery,Cakes,Philadelphia,03/02/2019,Midwest,1015.12,0.19,247.29,New Hampshire,NH
OD16502,Harish,Fruits & Veggies,Organic Fruits,Houston,11/15/2019,Northeast,1753.91,0.1,710.81,Rhode Island,RI
OD16503,Mathew,Food Grains,Rice,New York,05/14/2020,Midwest,1817.79,0.34,342.37,Maine,ME
OD16504,Surya,Snacks,Chocolates,Columbus,03/26/2019,West,706.56,0.33,106.5,North Carolina,NC
OD16505,Sudha,Fruits & Veggies,Fresh Fruits,Fort Worth,10/29/2019,West,2364.62,0.32,461.45,Oklahoma,OK
OD16506,Vinne,Oil & Masala,Edible Oil & Ghee,Austin,05/05/2020,South,1536.17,0.21,808.12,Washington,WA
OD16507,Yusuf,Food Grains,Rice,Fort Worth,09/03/2020,South,2251.41,0.28,376.36,South Carolina,SC
OD16508,Krithika,Oil & Masala,Edible Oil & Ghee,Memphis,03/08/2020,Midwest,1302.33,0.26,405.9,Hawaii,HI
OD16509,Verma,Fruits & Veggies,Fresh Vegetables,New York,05/28/2019,South,578.79,0.34,256.94,New York,NY
OD16510,Mathew,Bakery,Cakes,San Antonio,02/17/2020,South,1852.02,0.28,510.71,Arizona,AZ
OD16511,Ramesh,"Eggs, Meat & Fish",Fish,Memphis,02/19/2019,West,574.12,0.3,843.85,North Dakota,ND
OD16512,Suresh,Bakery,Breads & Buns,Columbus,02/14/2019,Northeast,2454.54,0.22,126.58,Delaware,DE
OD16513,Sabeela,Bakery,Cakes,Memphis,04/30/2019,West,571.2,0.15,508.74,Texas,TX
OD16514,Adavan,Food Grains,Rice,Fort Worth,08/08/2020,West,2379.72,0.11,687.19,Indiana,IN
OD16515,Jonas,Snacks,Cookies,Houston,02/23/2019,West,1791.99,0.26,880.25,Massachusetts,MA
OD16516,Ridhesh,Food Grains,Cereals,San Jose,09/09/2019,Northeast,1864.96,0.23,104,Ohio,OH
OD16517,Roshan,Snacks,Noodles,Austin,11/10/2019,West,1086.35,0.31,245.21,South Dakota,SD
OD16518,Haseena,"Eggs, Meat & Fish",Mutton,San Diego,01/25/2020,South,2239.92,0.32,883.36,Utah,UT
OD16519,Ravi,"Eggs, Meat & Fish",Eggs,Memphis,01/11/2020,West,1547.23,0.19,426.96,New Mexico,NM
OD16520,Verma,Snacks,Biscuits,Charlotte,01/07/2020,West,682.36,0.32,565.39,Colorado,CO
OD16521,Vinne,Snacks,Cookies,Seattle,08/26/2019,South,1063.91,0.34,627.01,Alabama,AL
OD16522,Adavan,Food Grains,Flour,Columbus,12/29/2020,South,1622.35,0.31,244.42,Nebraska,NE
OD16523,Sharon,Fruits & Veggies,Organic Vegetables,Indianapolis,06/25/2019,Midwest,819.59,0.25,406.9,Florida,FL
OD16524,Amrish,Beverages,Health Drinks,San Diego,03/15/2019,West,665.68,0.15,900.91,California,CA
OD16525,Ram,Fruits & Veggies,Fresh Fruits,Indianapolis,12/23/2019,Northeast,1316.6,0.27,893.27,Mississippi,MS
OD16526,Ramesh,Beverages,Health Drinks,Dallas,01/09/2020,Northeast,1567.2,0.27,719,Wisconsin,WI
OD16527,Suresh,Beverages,Soft Drinks,Detroit,08/13/2020,West,870.57,0.15,54.86,Alaska,AK
OD16528,Hussain,Oil & Masala,Spices,Houston,01/27/2019,Midwest,1025.37,0.23,148.68,Kansas,KS
OD16529,Sudha,"Eggs, Meat & Fish",Eggs,Detroit,10/10/2020,South,1218.09,0.32,190.13,Montana,MT
OD16530,James,Oil & Masala,Masalas,Jacksonville,01/27/2020,South,1325.65,0.28,552.78,Missouri,MO
OD16531,Anu,Snacks,Cookies,San Antonio,08/06/2020,South,2063.47,0.17,312.31,Idaho,ID
OD16532,Kumar,"Eggs, Meat & Fish",Fish,Dallas,09/10/2020,South,1358.19,0.16,417.37,Minnesota,MN
OD16533,Amy,Oil & Masala,Edible Oil & Ghee,Detroit,04/10/2020,South,1751.95,0.18,895.26,Vermont,VT
OD16534,Suresh,Fruits & Veggies,Fresh Fruits,Boston,07/12/2019,West,1146.94,0.24,712.43,Louisiana,LA
OD16535,Kumar,Bakery,Cakes,Columbus,06/02/2019,South,1667.79,0.24,126.27,Virginia,VA
OD16536,Ram,Snacks,Biscuits,Los Angeles,10/06/2019,Midwest,2328.43,0.14,1046.7,Wyoming,WY
OD16537,Ravi,"Eggs, Meat & Fish",Chicken,Los Angeles,11/08/2019,West,537.45,0.24,533.11,Georgia,GA
OD16538,Suresh,Oil & Masala,Spices,Houston,05/11/2020,West,918.05,0.29,73.18,Nevada,NV
OD16539,Sudeep,Oil & Masala,Spices,Dallas,01/22/2020,West,1896.73,0.27,160.31,Oregon,OR
OD16540,Malik,Snacks,Cookies,Detroit,07/03/2020,South,1604.73,0.26,32.77,Arkansas,AR
OD16541,Veronica,"Eggs, Meat & Fish",Chicken,Charlotte,05/03/2019,West,869.97,0.32,252.45,West Virginia,WV
OD16542,Haseena,"Eggs, Meat & Fish",Mutton,El Paso,04/29/2020,South,1594.06,0.21,1110.02,Kentucky,KY
OD16543,Sharon,Fruits & Veggies,Organic Fruits,Phoenix,06/28/2020,West,706.94,0.24,984.52,Illinois,IL
OD16544,Komal,Food Grains,Cereals,Philadelphia,10/22/2020,South,970.71,0.13,204.64,Pennsylvania,PA
OD16545,Sheeba,Oil & Masala,Edible Oil & Ghee,Los Angeles,01/03/2020,West,2269.24,0.17,1072.14,Connecticut,CT
OD16546,Verma,Fruits & Veggies,Fresh Fruits,Los Angeles,12/07/2019,Midwest,2108.45,0.12,285.18,Tennessee,TN
OD16547,Haseena,Snacks,Noodles,San Jose,04/26/2020,South,1586.49,0.16,100.27,Michigan,MI
OD16548,Malik,Bakery,Cakes,Boston,10/01/2019,West,1946.7,0.29,645.9,Maryland,MD
OD16549,Krithika,Oil & Masala,Masalas,San Jose,01/01/2020,Northeast,1245.47,0.3,1067.93,Iowa,IA
OD16550,Arvind,Fruits & Veggies,Fresh Fruits,Charlotte,12/24/2020,Midwest,1292.64,0.29,768.99,New Jersey,NJ
OD16551,Sudha,Snacks,Noodles,Phoenix,12/28/2019,South,1066.52,0.2,296.97,New Hampshire,NH
OD16552,Roshan,Bakery,Cakes,San Francisco,03/17/2020,South,2473.8,0.26,604.24,Rhode Island,RI
OD16553,Kumar,Oil & Masala,Spices,Jacksonville,03/19/2020,Midwest,2417.2,0.27,203.78,Maine,ME
OD16554,Vidya,"Eggs, Meat & Fish",Chicken,Memphis,12/22/2020,West,795.73,0.2,284.86,North Carolina,NC
OD16555,Veronica,Fruits & Veggies,Fresh Fruits,Chicago,11/19/2020,South,531.14,0.13,899.7,Oklahoma,OK
OD16556,Jonas,Fruits & Veggies,Organic Fruits,Seattle,08/01/2020,South,1774.82,0.35,718.34,Washington,WA
OD16557,Krithika,Food Grains,Rice,New York,06/09/2019,West,813.05,0.32,785.06,South Carolina,SC
OD16558,Krithika,Food Grains,Cereals,Boston,01/23/2020,South,2047.96,0.3,958.15,Hawaii,HI
OD16559,Mathew,Snacks,Cookies,San Jose,10/10/2019,West,546.26,0.16,653.21,New York,NY
OD16560,Kumar,Food Grains,Organic Staples,Detroit,06/27/2019,West,584,0.23,424.87,Arizona,AZ
OD16561,Ramesh,Oil & Masala,Edible Oil & Ghee,Dallas,01/29/2019,Midwest,2145.5,0.25,544.61,North Dakota,ND
OD16562,Anu,Fruits & Veggies,Organic Vegetables,San Antonio,10/01/2019,West,958.8,0.2,89.83,Delaware,DE
OD16563,Akash,Bakery,Cakes,Dallas,12/07/2020,West,2296.76,0.24,162.51,Texas,TX
OD16564,Amrish,Snacks,Chocolates,Charlotte,09/26/2019,West,590.07,0.25,159.91,Indiana,IN
OD16565,Ridhesh,Food Grains,Rice,Charlotte,04/08/2020,South,2273.57,0.27,1038.61,Massachusetts,MA
OD16566,Haseena,"Eggs, Meat & Fish",Mutton,Seattle,12/27/2020,West,952.7,0.17,1062.61,Ohio,OH
OD16567,Vince,Oil & Masala,Spices,El Paso,02/01/2020,South,1587.76,0.12,211.06,South Dakota,SD
OD16568,Peer,Oil & Masala,Edible Oil & Ghee,Indianapolis,04/03/2020,South,2008.59,0.16,55.48,Utah,UT
OD16569,Willams,Snacks,Biscuits,San Diego,12/09/2019,South,1118.47,0.11,94.77,New Mexico,NM
OD16570,Shree,Fruits & Veggies,Organic Vegetables,Denver,03/14/2020,Midwest,2379.07,0.12,290.64,Colorado,CO
OD16571,Ramesh,Bakery,Breads & Buns,Seattle,04/11/2020,South,718.41,0.35,309.16,Alabama,AL
OD16572,Anu,"Eggs, Meat & Fish",Mutton,Fort Worth,08/18/2019,Midwest,1488.08,0.19,963,Nebraska,NE
OD16573,Sharon,Snacks,Noodles,San Francisco,06/06/2019,West,1570.2,0.35,937.61,Florida,FL
OD16574,Surya,Oil & Masala,Masalas,Charlotte,03/22/2020,Midwest,2002.23,0.32,728.62,California,CA
OD16575,Rumaiza,"Eggs, Meat & Fish",Fish,Los Angeles,01/24/2020,West,1539.71,0.34,737.84,Mississippi,MS
OD16576,Sheeba,Bakery,Breads & Buns,Austin,11/20/2019,West,2135.54,0.34,299.41,Wisconsin,WI
OD16577,Yusuf,Snacks,Cookies,San Jose,05/04/2020,South,1211.62,0.14,889.56,Alaska,AK
OD16578,Roshan,Oil & Masala,Masalas,Chicago,11/25/2019,West,2477.99,0.16,810.98,Kansas,KS
OD16579,Kumar,Fruits & Veggies,Fresh Fruits,Austin,02/24/2019,Midwest,697.18,0.21,1068.52,Montana,MT
OD16580,Ramesh,Food Grains,Cereals,San Jose,11/15/2019,Northeast,2001.93,0.24,872.27,Missouri,MO
OD16581,Sudha,Beverages,Health Drinks,Boston,02/29/2020,West,1855.19,0.3,490.11,Idaho,ID
OD16582,Sharon,Beverages,Health Drinks,Chicago,06/28/2019,West,2146.95,0.3,470.53,Minnesota,MN
OD16583,Veena,Snacks,Biscuits,Fort Worth,02/16/2019,South,2382.78,0.26,73.75,Vermont,VT
OD16584,Ravi,Beverages,Soft Drinks,Dallas,06/08/2020,West,2290.72,0.17,768.69,Louisiana,LA
OD16585,Krithika,Bakery,Cakes,Detroit,02/21/2020,Midwest,1586.45,0.11,1094.46,Virginia,VA
OD16586,Sudha,Food Grains,Organic Staples,Seattle,12/28/2019,South,1731.23,0.23,476.53,Wyoming,WY
OD16587,Roshan,Fruits & Veggies,Organic Vegetables,Memphis,09/04/2019,South,1857.13,0.24,479.58,Georgia,GA
OD16588,James,"Eggs, Meat & Fish",Eggs,Memphis,10/10/2020,West,1134.27,0.29,99.96,Nevada,NV
OD16589,Willams,Food Grains,Flour,San Francisco,03/12/2020,Midwest,2273.92,0.3,1012.35,Oregon,OR
OD16590,Jonas,Oil & Masala,Edible Oil & Ghee,San Antonio,01/13/2020,South,1543.06,0.33,194.37,Arkansas,AR
OD16591,Verma,Beverages,Soft Drinks,Denver,02/08/2020,West,1834.57,0.18,328.67,West Virginia,WV
OD16592,Harish,Snacks,Biscuits,San Jose,02/17/2019,West,2498.98,0.2,1084.3,Kentucky,KY
OD16593,Amrish,Oil & Masala,Masalas,Indianapolis,11/23/2019,Midwest,545.62,0.14,132,Illinois,IL
OD16594,Yadav,Bakery,Cakes,San Jose,07/30/2020,South,1836.53,0.32,894.05,Pennsylvania,PA
OD16595,Mathew,Snacks,Biscuits,Los Angeles,01/29/2019,West,2264.02,0.32,906.52,Connecticut,CT
OD16596,Arutra,Snacks,Cookies,Seattle,01/19/2019,West,1174.39,0.17,280.8,Tennessee,TN
OD16597,Verma,Snacks,Cookies,Dallas,10/02/2019,Midwest,1780.07,0.2,727.54,Michigan,MI
OD16598,Komal,Snacks,Cookies,San Diego,08/21/2020,West,2248.58,0.3,619.81,Maryland,MD
OD16599,Ramesh,Food Grains,Flour,Dallas,01/22/2019,Midwest,791.79,0.26,1044.47,Iowa,IA
OD16600,Amy,Food Grains,Organic Staples,Houston,05/31/2020,South,1809.25,0.14,37.95,New Jersey,NJ
OD16601,Vinne,Bakery,Breads & Buns,Washington,02/11/2020,South,2337.82,0.18,569.08,New Hampshire,NH
OD16602,Esther,Snacks,Biscuits,Columbus,10/22/2019,South,1741.62,0.15,999.98,Rhode Island,RI
OD16603,Sheeba,Oil & Masala,Edible Oil & Ghee,El Paso,07/03/2020,South,758.66,0.26,277.75,Maine,ME
OD16604,Peer,Bakery,Cakes,Detroit,08/02/2019,South,2475.89,0.16,941.7,North Carolina,NC
OD16605,Alan,Snacks,Biscuits,Denver,05/29/2020,West,1649.28,0.32,1068.76,Oklahoma,OK
OD16606,Adavan,Beverages,Soft Drinks,Detroit,01/27/2020,Midwest,2199.85,0.24,932.77,Washington,WA
OD16607,Yusuf,Fruits & Veggies,Fresh Vegetables,Los Angeles,06/04/2019,South,1559.04,0.28,126.73,South Carolina,SC
OD16608,Ridhesh,Food Grains,Flour,Seattle,04/30/2020,Northeast,2407.18,0.17,364.15,Hawaii,HI
OD16609,Roshan,Food Grains,Rice,Houston,10/04/2020,South,946.38,0.3,318.34,New York,NY
OD16610,Ram,Beverages,Health Drinks,San Jose,06/25/2020,South,990.02,0.15,771.33,Arizona,AZ
OD16611,Ravi,Oil & Masala,Spices,Chicago,01/24/2020,South,2220.93,0.23,923.66,North Dakota,ND
OD16612,Amrish,Snacks,Chocolates,Boston,12/28/2020,South,2441.95,0.27,549.03,Delaware,DE
OD16613,Komal,Snacks,Noodles,San Jose,09/12/2019,South,2076.58,0.25,528.95,Texas,TX
OD16614,Sundar,Snacks,Chocolates,Seattle,12/08/2020,West,1141.2,0.28,976.34,Indiana,IN
OD16615,Suresh,Bakery,Cakes,Fort Worth,12/28/2019,South,1376.49,0.33,550.03,Massachusetts,MA
OD16616,Yadav,Food Grains,Flour,San Jose,02/16/2019,West,2067.61,0.15,1059.22,Ohio,OH
OD16617,Vinne,"Eggs, Meat & Fish",Fish,Indianapolis,12/31/2020,Midwest,1766.22,0.16,177.95,South Dakota,SD
OD16618,Kumar,Snacks,Noodles,Fort Worth,12/08/2020,West,1218.19,0.28,236.31,Utah,UT
OD16619,Arutra,Oil & Masala,Spices,Dallas,10/22/2020,West,2454.83,0.15,52.2,New Mexico,NM
OD16620,Yadav,Fruits & Veggies,Organic Vegetables,San Francisco,07/25/2020,West,2198.07,0.14,523.11,Colorado,CO
OD16621,Jackson,Snacks,Biscuits,Indianapolis,06/21/2020,Northeast,1004.08,0.26,105.77,Alabama,AL
OD16622,Vidya,"Eggs, Meat & Fish",Mutton,Jacksonville,12/31/2019,South,1569.34,0.24,865.95,Nebraska,NE
OD16623,Sundar,Food Grains,Flour,San Francisco,05/11/2019,South,1954.76,0.34,634.9,Florida,FL
OD16624,Kumar,Fruits & Veggies,Organic Vegetables,San Diego,05/12/2019,South,2003.82,0.23,864.74,California,CA
OD16625,Yusuf,Beverages,Health Drinks,Chicago,06/26/2020,West,1972.47,0.17,431.37,Mississippi,MS
OD16626,Yadav,Food Grains,Cereals,Washington,06/20/2020,West,1778.16,0.33,1056.5,Wisconsin,WI
OD16627,Haseena,Fruits & Veggies,Fresh Vegetables,San Diego,01/24/2020,South,2075.02,0.13,424.26,Alaska,AK
OD16628,Veronica,"Eggs, Meat & Fish",Fish,San Jose,08/25/2020,South,1345.23,0.27,565.3,Kansas,KS
OD16629,Ravi,Snacks,Biscuits,Indianapolis,11/17/2020,West,2350.07,0.31,478.44,Montana,MT
OD16630,Sundar,Beverages,Soft Drinks,San Francisco,01/06/2019,Northeast,1990.97,0.3,660.47,Missouri,MO
OD16631,Esther,"Eggs, Meat & Fish",Eggs,Chicago,03/29/2020,South,1072.46,0.29,814.99,Idaho,ID
OD16632,Willams,Oil & Masala,Edible Oil & Ghee,Fort Worth,06/01/2019,Northeast,2341.15,0.16,443.1,Minnesota,MN
OD16633,Yusuf,Food Grains,Cereals,Jacksonville,07/10/2020,South,1359.41,0.15,189.95,Vermont,VT
OD16634,Arvind,Fruits & Veggies,Organic Vegetables,Austin,06/30/2020,South,681.4,0.28,358.24,Louisiana,LA
OD16635,Willams,"Eggs, Meat & Fish",Fish,El Paso,10/25/2019,South,2151.42,0.3,53.33,Virginia,VA
OD16636,Esther,"Eggs, Meat & Fish",Eggs,Jacksonville,04/21/2020,West,1064.97,0.27,536.25,Wyoming,WY
OD16637,Malik,Oil & Masala,Edible Oil & Ghee,Phoenix,10/18/2019,West,745.78,0.26,804.71,Georgia,GA
OD16638,Willams,"Eggs, Meat & Fish",Chicken,Chicago,11/07/2019,West,1467.12,0.2,237.22,Nevada,NV
OD16639,Sabeela,Bakery,Breads & Buns,Houston,05/18/2019,South,1076.27,0.16,1053.62,Oregon,OR
OD16640,Veronica,Snacks,Biscuits,New York,04/01/2019,West,545.48,0.22,617.68,Arkansas,AR
OD16641,Veena,Food Grains,Flour,Memphis,06/29/2020,South,825.42,0.16,109.36,West Virginia,WV
OD16642,Suresh,Fruits & Veggies,Fresh Fruits,Memphis,01/27/2020,South,1556.9,0.26,243.52,Kentucky,KY
OD16643,Hussain,Snacks,Chocolates,Houston,08/26/2019,Northeast,1376.8,0.27,936.05,Illinois,IL
OD16644,Hafiz,Beverages,Health Drinks,Austin,11/24/2020,South,1718.26,0.35,959.37,Pennsylvania,PA
OD16645,Alan,Fruits & Veggies,Fresh Fruits,Charlotte,03/23/2019,Midwest,1818.1,0.28,851.68,Connecticut,CT
OD16646,Esther,Bakery,Cakes,San Francisco,05/25/2020,West,2001.65,0.18,55.91,Tennessee,TN
OD16647,Malik,"Eggs, Meat & Fish",Chicken,San Antonio,08/22/2019,South,1585.95,0.23,983.74,Michigan,MI
OD16648,Komal,Beverages,Soft Drinks,Phoenix,10/09/2020,South,663.9,0.12,952.17,Maryland,MD
OD16649,Willams,Oil & Masala,Spices,Chicago,01/23/2019,South,2311.02,0.27,118.29,Iowa,IA
OD16650,Yadav,Oil & Masala,Masalas,Denver,09/01/2019,Northeast,714.52,0.12,335.23,New Jersey,NJ
OD16651,Vinne,"Eggs, Meat & Fish",Eggs,San Francisco,02/13/2020,West,2437.89,0.12,598.73,New Hampshire,NH
OD16652,Ravi,Snacks,Chocolates,Phoenix,01/10/2020,West,801.06,0.14,1040.42,Rhode Island,RI
OD16653,Amrish,"Eggs, Meat & Fish",Fish,Boston,07/10/2020,South,759.16,0.35,1013.56,Maine,ME
OD16654,Vidya,"Eggs, Meat & Fish",Chicken,Austin,11/01/2020,West,849.94,0.14,256.37,North Carolina,NC
OD16655,Arvind,Snacks,Noodles,Jacksonville,12/02/2020,Northeast,1181.5,0.32,335.91,Oklahoma,OK
OD16656,Amy,"Eggs, Meat & Fish",Chicken,El Paso,06/10/2020,Midwest,641.5,0.32,337.25,Washington,WA
OD16657,Sabeela,Oil & Masala,Edible Oil & Ghee,Denver,11/12/2019,South,1688.06,0.29,41.49,South Carolina,SC
OD16658,Komal,Food Grains,Cereals,Los Angeles,03/25/2020,South,2357.38,0.12,226.26,Hawaii,HI
OD16659,Ramesh,"Eggs, Meat & Fish",Fish,Charlotte,03/28/2020,Northeast,1691.88,0.32,102.87,New York,NY
OD16660,Jackson,Food Grains,Rice,San Antonio,07/10/2019,Midwest,1507.46,0.32,432.63,Arizona,AZ
OD16661,Arvind,Food Grains,Organic Staples,Los Angeles,01/22/2019,Midwest,818.9,0.19,1093.05,North Dakota,ND
OD16662,Shree,Snacks,Noodles,Philadelphia,01/08/2020,South,1922.85,0.33,866.58,Delaware,DE
OD16663,Arvind,"Eggs, Meat & Fish",Mutton,Memphis,04/30/2019,Northeast,1270.65,0.18,810.18,Texas,TX
OD16664,Komal,Bakery,Cakes,Boston,03/09/2019,South,550.03,0.32,203.11,Indiana,IN
OD16665,Jackson,Snacks,Biscuits,Washington,05/18/2019,West,1743.82,0.3,931.12,Massachusetts,MA
OD16666,Jonas,Snacks,Biscuits,Charlotte,02/07/2020,South,706.7,0.3,339.65,Ohio,OH
OD16667,Rumaiza,"Eggs, Meat & Fish",Eggs,Austin,05/27/2019,West,2273.36,0.22,141.49,South Dakota,SD
OD16668,Amy,Food Grains,Organic Staples,San Diego,01/12/2020,West,1783.81,0.22,232.6,Utah,UT
OD16669,Jonas,Snacks,Cookies,Denver,06/24/2019,South,2483.57,0.33,50.51,New Mexico,NM
OD16670,Veena,Bakery,Breads & Buns,Seattle,11/20/2020,Midwest,2027.98,0.32,70.98,Colorado,CO
OD16671,Veena,Food Grains,Flour,Austin,11/12/2019,West,2297.46,0.13,624.78,Alabama,AL
OD16672,Surya,Food Grains,Flour,Los Angeles,11/18/2019,Midwest,521.24,0.23,1101.58,Nebraska,NE
OD16673,Adavan,Fruits & Veggies,Fresh Vegetables,Dallas,08/16/2019,South,632.96,0.25,526.79,Florida,FL
OD16674,Jonas,Food Grains,Cereals,Memphis,07/30/2019,South,1506.45,0.21,309.37,California,CA
OD16675,Vince,Oil & Masala,Spices,Philadelphia,05/14/2020,West,1102.42,0.24,685.05,Mississippi,MS
OD16676,Esther,Oil & Masala,Masalas,Austin,10/11/2019,West,557.21,0.22,768.03,Wisconsin,WI
OD16677,Aditi,Snacks,Cookies,Chicago,03/07/2020,Northeast,1565.14,0.17,936.52,Alaska,AK
OD16678,Veena,Fruits & Veggies,Fresh Fruits,San Diego,10/26/2019,South,2499.39,0.35,32.49,Kansas,KS
OD16679,Vinne,Oil & Masala,Spices,Memphis,08/05/2020,South,637.59,0.31,434.47,Montana,MT
OD16680,Sabeela,Snacks,Cookies,Austin,08/11/2020,West,1573.74,0.28,25.39,Missouri,MO
OD16681,Jackson,Beverages,Soft Drinks,Houston,04/27/2019,West,1117.57,0.14,65.33,Idaho,ID
OD16682,Haseena,"Eggs, Meat & Fish",Fish,New York,09/17/2020,South,2253.08,0.32,246.8,Minnesota,MN
OD16683,Amrish,"Eggs, Meat & Fish",Mutton,Los Angeles,04/13/2019,West,817.27,0.16,847.8,Vermont,VT
OD16684,Anu,"Eggs, Meat & Fish",Fish,San Jose,10/12/2020,West,2219.53,0.26,238.38,Louisiana,LA
OD16685,Suresh,Food Grains,Cereals,Fort Worth,03/04/2019,West,2250.85,0.3,923.33,Virginia,VA
OD16686,Krithika,Snacks,Biscuits,Los Angeles,10/04/2020,South,2330.52,0.34,1103.22,Wyoming,WY
OD16687,Harish,Bakery,Cakes,New York,05/01/2019,Midwest,900.61,0.32,419.18,Georgia,GA
OD16688,Yusuf,Oil & Masala,Spices,Chicago,12/27/2019,Northeast,2066.5,0.12,582.78,Nevada,NV
OD16689,Amrish,Snacks,Noodles,Austin,05/02/2020,West,2497.96,0.12,832.21,Oregon,OR
OD16690,Adavan,"Eggs, Meat & Fish",Chicken,Memphis,12/22/2019,South,2278.9,0.22,942.59,Arkansas,AR
OD16691,Esther,Fruits & Veggies,Fresh Vegetables,New York,02/27/2019,West,2487.31,0.34,974.72,West Virginia,WV
OD16692,Roshan,Bakery,Cakes,Columbus,06/06/2020,South,1232.01,0.28,919.59,Kentucky,KY
OD16693,Esther,"Eggs, Meat & Fish",Chicken,Detroit,12/19/2020,South,1839.53,0.21,214.7,Illinois,IL
OD16694,Muneer,Oil & Masala,Spices,Dallas,11/04/2020,South,1380.8,0.28,84.27,Pennsylvania,PA
OD16695,Roshan,Food Grains,Flour,Boston,10/23/2019,West,620.04,0.28,611.39,Connecticut,CT
OD16696,Vinne,"Eggs, Meat & Fish",Chicken,El Paso,03/17/2020,Midwest,1360.39,0.15,670.99,Tennessee,TN
OD16697,Surya,Fruits & Veggies,Organic Fruits,Los Angeles,01/15/2020,West,653.42,0.29,448.02,Michigan,MI
OD16698,Ramesh,Bakery,Breads & Buns,San Antonio,03/25/2020,South,1774.46,0.26,691.19,Maryland,MD
OD16699,Vince,Fruits & Veggies,Fresh Fruits,Phoenix,05/30/2019,Northeast,2427.63,0.29,949.54,Iowa,IA
OD16700,Aditi,Snacks,Biscuits,Los Angeles,08/25/2020,South,1789.96,0.31,632.43,New Jersey,NJ
OD16701,Sheeba,Oil & Masala,Spices,Houston,06/28/2019,South,1870.26,0.32,766.89,New Hampshire,NH
OD16702,Haseena,Snacks,Noodles,Indianapolis,12/06/2019,South,536.16,0.29,997.69,Rhode Island,RI
OD16703,James,Snacks,Biscuits,Denver,05/30/2019,South,1449.56,0.21,205.67,Maine,ME
OD16704,Verma,"Eggs, Meat & Fish",Chicken,Indianapolis,05/03/2020,West,2011.04,0.11,650.42,North Carolina,NC
OD16705,Jonas,Beverages,Health Drinks,Jacksonville,04/13/2020,West,903.98,0.18,114.85,Oklahoma,OK
OD16706,Yusuf,Oil & Masala,Spices,Austin,01/23/2019,Midwest,1766.81,0.15,634.39,Washington,WA
OD16707,Rumaiza,Snacks,Noodles,Los Angeles,02/16/2019,Midwest,2178.21,0.17,1080.92,South Carolina,SC
OD16708,Sudha,Food Grains,Cereals,Phoenix,03/06/2020,South,1762.31,0.15,192.37,Hawaii,HI
OD16709,Jackson,Food Grains,Rice,Boston,01/15/2020,West,711.82,0.33,379.29,New York,NY
OD16710,Hussain,Snacks,Biscuits,Washington,11/30/2020,South,2237.56,0.27,258.08,Arizona,AZ
OD16711,Veronica,Beverages,Soft Drinks,Fort Worth,07/28/2019,West,1667.24,0.35,617.94,North Dakota,ND
OD16712,Vince,Bakery,Cakes,San Jose,10/25/2019,West,1589.16,0.16,229.56,Delaware,DE
OD16713,Sudeep,Food Grains,Organic Staples,Denver,02/17/2020,Northeast,751.28,0.27,930.61,Texas,TX
OD16714,Suresh,Fruits & Veggies,Organic Vegetables,El Paso,01/31/2019,South,1254.66,0.22,317.65,Indiana,IN
OD16715,Hafiz,Fruits & Veggies,Fresh Vegetables,San Francisco,10/23/2020,Northeast,840.97,0.35,113.85,Massachusetts,MA
OD16716,Shree,Food Grains,Flour,Los Angeles,08/28/2019,South,1999.65,0.18,290.22,Ohio,OH
OD16717,Verma,Oil & Masala,Spices,San Francisco,02/26/2019,Northeast,1611.57,0.29,242.52,South Dakota,SD
OD16718,Anu,Snacks,Noodles,El Paso,08/14/2020,South,1376.67,0.17,350.96,Utah,UT
OD16719,Hafiz,Fruits & Veggies,Organic Fruits,Chicago,09/02/2019,West,1601.84,0.13,486.69,New Mexico,NM
OD16720,Haseena,Snacks,Cookies,Philadelphia,07/18/2019,Northeast,511.53,0.27,324.29,Colorado,CO
OD16721,Esther,Oil & Masala,Masalas,San Francisco,01/08/2020,Northeast,1425.8,0.12,855.18,Alabama,AL
OD16722,Ganesh,Food Grains,Cereals,El Paso,10/04/2019,South,2376.84,0.2,739.5,Nebraska,NE
OD16723,Kumar,Snacks,Noodles,Seattle,11/28/2020,South,614.85,0.33,634.27,Florida,FL
OD16724,Ramesh,"Eggs, Meat & Fish",Eggs,Dallas,12/12/2020,West,1314.14,0.11,915.57,California,CA
OD16725,Ramesh,Beverages,Health Drinks,Fort Worth,12/27/2020,South,1164.6,0.17,379.75,Mississippi,MS
OD16726,Roshan,Fruits & Veggies,Fresh Vegetables,El Paso,09/25/2019,West,1761.59,0.2,470.89,Wisconsin,WI
OD16727,Jonas,Food Grains,Organic Staples,San Diego,09/02/2020,South,1425.1,0.21,734.69,Alaska,AK
